game_id,season,week,home_team,away_team,home_conference,away_conference,home_points,away_points,provider,spread,total
401760361,2025,1,Fresno State,Georgia Southern,Mountain West,Sun Belt,42,14,DraftKings,-2.5,54.5
401767156,2025,1,Utah Tech,UC Davis,UAC,Big Sky,24,31,ESPN Bet,18.5,56.5
401752947,2025,1,Washington State,Idaho,Pac-12,Big Sky,13,10,ESPN Bet,-16.5,50.5
401756850,2025,1,Arizona State,Northern Arizona,Big 12,Big Sky,38,19,ESPN Bet,-29.5,52.5
401752936,2025,1,Oregon State,California,Pac-12,ACC,15,34,DraftKings,-3.0,51.5
401756849,2025,1,Arizona,Hawai'i,Big 12,Mountain West,40,6,DraftKings,-13.5,55.5
401752805,2025,1,Washington,Colorado State,Big Ten,Mountain West,38,21,DraftKings,-20.5,52.5
401752800,2025,1,UCLA,Utah,Big Ten,Big 12,10,43,DraftKings,6.5,50.5
401752680,2025,1,South Carolina,Virginia Tech,SEC,ACC,24,11,DraftKings,-8.5,48.5
401754522,2025,1,Miami,Notre Dame,ACC,FBS Independents,27,24,DraftKings,2.5,53.5
401754523,2025,1,North Carolina,TCU,ACC,Big 12,14,48,DraftKings,3.0,59.5
401754528,2025,2,Louisville,James Madison,ACC,Sun Belt,28,14,Bovada,-15.0,57.0
401752826,2025,2,Maryland,Northern Illinois,Big Ten,Mid-American,20,9,Bovada,-17.0,44.5
401752817,2025,2,Northwestern,Western Illinois,Big Ten,Big South-OVC,42,7,ESPN Bet,-30.5,48.5
401760363,2025,2,Boise State,Eastern Washington,Mountain West,Big Sky,51,14,ESPN Bet,-33.5,60.5
401767658,2025,2,Lehigh,Sacred Heart,Patriot,FCS Independents,28,10,ESPN Bet,-20.0,42.5
401754525,2025,2,SMU,Baylor,ACC,Big 12,45,48,Bovada,-3.0,65.5
401754529,2025,2,Pittsburgh,Central Michigan,ACC,Mid-American,45,17,Bovada,-21.5,48.5
401754618,2025,2,Syracuse,UConn,ACC,FBS Independents,27,20,Bovada,-7.0,57.5
401752822,2025,2,Iowa State,Iowa,Big 12,Big Ten,16,13,DraftKings,-1.5,43.0
401754524,2025,2,NC State,Virginia,ACC,ACC,35,31,Bovada,-3.0,53.0
401752693,2025,2,Texas,San José State,SEC,Mountain West,38,7,Bovada,-37.0,52.5
401752812,2025,2,Indiana,Kennesaw State,Big Ten,Conference USA,56,9,Bovada,-35.5,51.5
401752825,2025,2,Duke,Illinois,ACC,Big Ten,19,45,Bovada,2.5,49.0
401754621,2025,2,Florida State,East Texas A&M,ACC,Southland,77,3,ESPN Bet,-43.5,56.5
401757227,2025,2,Jacksonville State,Liberty,Conference USA,Conference USA,34,24,Bovada,6.0,50.5
401752811,2025,2,Penn State,Florida International,Big Ten,Conference USA,34,0,Bovada,-42.0,53.5
401779511,2025,2,Mercyhurst,New Haven,NEC,NEC,48,14,ESPN Bet,-12.5,52.5
401756885,2025,2,Texas Tech,Kent State,Big 12,Mid-American,62,14,Bovada,-48.5,60.0
401752813,2025,2,Minnesota,Northwestern State,Big Ten,Southland,66,0,Bovada,-43.0,50.5
401752694,2025,2,Texas A&M,Utah State,SEC,Mountain West,44,22,Bovada,-34.5,57.5
401767231,2025,2,Tennessee Tech,Chattanooga,Big South-OVC,Southern,45,17,ESPN Bet,-5.5,48.5
401767172,2025,2,Indiana State,Eastern Illinois,MVFC,Big South-OVC,38,14,ESPN Bet,-3.5,50.5
401767719,2025,2,Georgetown,Wagner,Patriot,NEC,31,20,ESPN Bet,-16.0,48.5
401767771,2025,2,Stonehill,Lafayette,NEC,Patriot,26,42,ESPN Bet,14.0,45.5
401767332,2025,2,Delaware State,UAlbany,MEAC,CAA,37,32,ESPN Bet,12.5,50.5
401767626,2025,2,Marist,Bucknell,Pioneer,Patriot,23,34,ESPN Bet,12.0,56.5
401767550,2025,2,Youngstown State,Robert Morris,MVFC,NEC,56,17,ESPN Bet,-19.5,50.5
401762462,2025,2,Temple,Howard,American Athletic,MEAC,55,7,Bovada,-28.0,47.0
401754620,2025,2,Wake Forest,Western Carolina,ACC,Southern,42,10,Bovada,-17.5,60.5
401767565,2025,2,Furman,Presbyterian,Southern,Pioneer,38,39,ESPN Bet,-8.5,44.5
401767224,2025,2,Tennessee State,North Dakota State,Big South-OVC,MVFC,3,59,ESPN Bet,32.5,49.5
401760366,2025,2,New Mexico,Idaho State,Mountain West,Big Sky,32,22,Bovada,-17.5,60.0
401762461,2025,2,Western Michigan,North Texas,Mid-American,American Athletic,30,33,Bovada,12.0,56.0
401752692,2025,2,Tennessee,East Tennessee State,SEC,Southern,72,17,Bovada,-39.5,58.5
401752815,2025,2,Ohio State,Grambling,Big Ten,SWAC,70,0,Bovada,-55.5,62.5
401752937,2025,2,Oregon State,Fresno State,Pac-12,Mountain West,27,36,Bovada,-1.0,45.5
401762794,2025,2,Buffalo,St. Francis (PA),Mid-American,NEC,45,6,Bovada,-37.0,48.0
401754622,2025,2,Georgia Tech,Gardner-Webb,ACC,Big South-OVC,59,12,Bovada,-37.5,60.5
401756881,2025,2,Colorado,Delaware,Big 12,Conference USA,31,7,Bovada,-23.5,49.5
401761603,2025,2,UTSA,Texas State,American Athletic,Sun Belt,36,43,ESPN Bet,-4.5,64.5
401752824,2025,2,Oregon,Oklahoma State,Big Ten,Big 12,69,3,Bovada,-28.5,55.5
401762816,2025,2,Massachusetts,Bryant,Mid-American,CAA,26,27,Bovada,-14.5,52.0
401752818,2025,2,Rutgers,Miami (OH),Big Ten,Mid-American,45,17,Bovada,-15.5,45.5
401767579,2025,2,Samford,The Citadel,Southern,Southern,13,40,ESPN Bet,-2.5,45.5
401762458,2025,2,Navy,UAB,American Athletic,American Athletic,38,24,Bovada,-20.5,59.0
401754637,2025,2,Clemson,Troy,ACC,Sun Belt,27,16,Bovada,-31.0,51.5
401752686,2025,2,Kentucky,Ole Miss,SEC,SEC,23,30,Bovada,8.0,51.5
401752689,2025,2,Missouri,Kansas,SEC,Big 12,42,31,DraftKings,-7.0,51.0
401756880,2025,2,Cincinnati,Bowling Green,Big 12,Mid-American,34,20,ESPN Bet,-21.5,46.5
401761596,2025,2,App State,Lindenwood,Sun Belt,Big South-OVC,20,13,Bovada,-31.5,56.0
401752685,2025,2,Georgia,Austin Peay,SEC,UAC,28,6,Bovada,-47.0,55.5
401752820,2025,2,Wisconsin,Middle Tennessee,Big Ten,Conference USA,42,10,Bovada,-28.5,45.5
401760367,2025,2,Wyoming,Northern Iowa,Mountain West,MVFC,31,7,Bovada,-14.0,47.5
401756883,2025,2,Ohio,West Virginia,Mid-American,Big 12,17,10,ESPN Bet,3.5,58.5
401767089,2025,2,Idaho,St. Thomas (MN),Big Sky,Pioneer,37,30,ESPN Bet,-21.5,47.5
401752684,2025,2,Florida,South Florida,SEC,American Athletic,16,18,Bovada,-18.5,58.0
401761602,2025,2,Southern Miss,Jackson State,Sun Belt,SWAC,38,20,Bovada,-13.5,53.0
401752682,2025,2,Arkansas,Arkansas State,SEC,Sun Belt,56,14,Bovada,-23.5,62.0
401767112,2025,2,Northern Arizona,Utah Tech,Big Sky,UAC,38,31,ESPN Bet,-21.0,55.5
401760365,2025,2,Nevada,Sacramento State,Mountain West,Big Sky,20,17,Bovada,-8.0,56.0
401767277,2025,2,Eastern Kentucky,Houston Christian,UAC,Southland,20,10,ESPN Bet,-18.0,53.5
401762459,2025,2,East Carolina,Campbell,American Athletic,CAA,56,3,Bovada,-30.0,56.0
401767266,2025,2,New Hampshire,Holy Cross,CAA,Patriot,19,16,ESPN Bet,-1.5,46.5
401757228,2025,2,Marshall,Missouri State,Sun Belt,Conference USA,20,21,Bovada,-7.0,53.5
401762460,2025,2,Florida Atlantic,Florida A&M,American Athletic,SWAC,56,14,Bovada,-21.0,51.0
401761599,2025,2,Old Dominion,North Carolina Central,Sun Belt,MEAC,54,6,Bovada,-22.0,50.5
401754530,2025,2,California,Texas Southern,ACC,SWAC,35,3,Bovada,-44.5,54.5
401756887,2025,2,Utah,Cal Poly,Big 12,Big Sky,63,9,Bovada,-42.5,53.5
401767593,2025,2,Wofford,Richmond,Southern,Patriot,10,14,ESPN Bet,6.5,40.5
401767336,2025,2,Villanova,Colgate,CAA,Patriot,24,17,ESPN Bet,-20.0,50.5
401767189,2025,2,William & Mary,Maine,CAA,CAA,28,27,ESPN Bet,-7.0,48.5
401767257,2025,2,Fordham,Monmouth,Patriot,CAA,28,49,ESPN Bet,14.5,65.5
401767149,2025,2,Elon,Davidson,CAA,Pioneer,55,7,ESPN Bet,-27.5,59.5
401767317,2025,2,Stony Brook,Rhode Island,CAA,CAA,17,31,ESPN Bet,7.0,47.5
401752691,2025,2,South Carolina,South Carolina State,SEC,MEAC,38,10,Bovada,-43.0,54.0
401756886,2025,2,UCF,North Carolina A&T,Big 12,CAA,68,7,Bovada,-38.0,51.0
401754527,2025,2,Charlotte,North Carolina,American Athletic,ACC,3,20,ESPN Bet,16.5,49.5
401756884,2025,2,Rice,Houston,American Athletic,Big 12,9,35,Bovada,13.5,38.5
401762795,2025,2,Eastern Michigan,Long Island University,Mid-American,NEC,23,28,Bovada,-22.5,54.5
401754641,2025,2,Miami,Bethune-Cookman,ACC,SWAC,45,3,ESPN Bet,-54.5,64.5
401761601,2025,2,South Alabama,Tulane,Sun Belt,American Athletic,31,33,Bovada,13.5,51.5
401756882,2025,2,Kansas State,Army,Big 12,American Athletic,21,24,Bovada,-17.0,48.5
401767437,2025,2,Illinois State,Morehead State,MVFC,Pioneer,41,13,ESPN Bet,-31.5,52.5
401767216,2025,2,Southeast Missouri State,North Alabama,Big South-OVC,UAC,30,21,ESPN Bet,-15.5,55.5
401757232,2025,2,Toledo,Western Kentucky,Mid-American,Conference USA,45,21,Bovada,-8.5,57.5
401761598,2025,2,Georgia State,Memphis,Sun Belt,American Athletic,16,38,Bovada,14.5,57.5
401767359,2025,2,Southern,Alabama State,SWAC,SWAC,7,30,ESPN Bet,6.5,56.5
401767455,2025,2,Murray State,SE Louisiana,MVFC,Southland,24,45,ESPN Bet,21.5,51.5
401767127,2025,2,North Dakota,Portland State,MVFC,Big Sky,50,20,ESPN Bet,-36.5,58.5
401760364,2025,2,Colorado State,Northern Colorado,Mountain West,Big Sky,21,17,Bovada,-35.0,52.5
401767379,2025,2,Central Arkansas,Arkansas-Pine Bluff,UAC,SWAC,41,17,ESPN Bet,-27.0,55.5
401767304,2025,2,Tarleton State,Mississippi Valley State,UAC,SWAC,59,3,ESPN Bet,-44.5,57.5
401767328,2025,2,Morgan State,Towson,MEAC,CAA,22,27,ESPN Bet,10.0,48.5
401767482,2025,2,Lamar,South Dakota,Southland,MVFC,20,13,ESPN Bet,17.0,51.5
401769868,2025,2,Nicholls,West Georgia,Southland,UAC,10,34,ESPN Bet,-6.5,44.5
401767309,2025,2,Alabama A&M,Alcorn State,SWAC,SWAC,41,31,ESPN Bet,-3.5,49.5
401752819,2025,2,Purdue,Southern Illinois,Big Ten,MVFC,34,17,Bovada,-19.5,52.0
401752814,2025,2,USC,Georgia Southern,Big Ten,Sun Belt,59,20,Bovada,-29.0,61.5
401761597,2025,2,Coastal Carolina,Charleston Southern,Sun Belt,Big South-OVC,13,0,Bovada,-28.5,49.0
401752810,2025,2,Nebraska,Akron,Big Ten,Mid-American,68,0,Bovada,-34.0,47.5
401752688,2025,2,Mississippi State,Arizona State,SEC,Big 12,24,20,Bovada,6.0,58.5
401752816,2025,2,Michigan State,Boston College,Big Ten,ACC,42,40,Bovada,-3.5,45.5
401752690,2025,2,Oklahoma,Michigan,SEC,Big Ten,24,13,DraftKings,-3.0,47.5
401752695,2025,2,Virginia Tech,Vanderbilt,ACC,SEC,20,44,ESPN Bet,-2.5,46.5
401752683,2025,2,Auburn,Ball State,SEC,Mid-American,42,3,Bovada,-43.0,52.5
401752687,2025,2,LSU,Louisiana Tech,SEC,Conference USA,23,7,Bovada,-36.5,49.5
401752681,2025,2,Alabama,UL Monroe,SEC,Sun Belt,73,0,Bovada,-34.0,50.0
401767238,2025,2,Abilene Christian,Stephen F. Austin,UAC,Southland,28,20,ESPN Bet,2.5,51.5
401767105,2025,2,Montana State,South Dakota State,Big Sky,MVFC,24,30,ESPN Bet,3.0,50.5
401761600,2025,2,Louisiana,McNeese,Sun Belt,Southland,34,10,Bovada,-19.0,50.0
401752823,2025,2,UNLV,UCLA,Mountain West,Big Ten,30,23,Bovada,2.5,54.5
401757231,2025,2,UTEP,UT Martin,Conference USA,Big South-OVC,42,17,Bovada,-7.5,49.5
401767292,2025,2,San Diego,Southern Utah,Pioneer,UAC,30,27,ESPN Bet,20.5,53.5
401757229,2025,2,New Mexico State,Tulsa,Conference USA,American Athletic,21,14,Bovada,3.0,52.5
401756879,2025,2,Arizona,Weber State,Big 12,Big Sky,48,3,Bovada,-31.5,56.5
401754526,2025,2,BYU,Stanford,Big 12,ACC,27,3,Bovada,-20.5,44.5
401752948,2025,2,Washington State,San Diego State,Pac-12,Mountain West,36,13,Bovada,-2.0,46.5
401752821,2025,2,Washington,UC Davis,Big Ten,Big Sky,70,10,Bovada,-28.0,54.0
401757230,2025,2,Hawai'i,Sam Houston,Mountain West,Conference USA,37,20,Bovada,-7.0,47.5
401754531,2025,3,Wake Forest,NC State,ACC,ACC,24,34,DraftKings,7.5,52.5
401752836,2025,3,Indiana,Indiana State,Big Ten,MVFC,73,0,Bovada,-47.5,60.0
401754532,2025,3,Syracuse,Colgate,ACC,Patriot,66,24,Bovada,-36.5,64.0
401756893,2025,3,Houston,Colorado,Big 12,Big 12,36,20,DraftKings,-4.0,45.5
401756888,2025,3,Arizona,Kansas State,Big 12,Big 12,23,17,DraftKings,1.5,55.5
401752837,2025,3,UCLA,New Mexico,Big Ten,Mountain West,10,35,DraftKings,-15.5,52.5
401761608,2025,3,Troy,Memphis,Sun Belt,American Athletic,7,28,DraftKings,4.5,51.5
401752831,2025,3,Northwestern,Oregon,Big Ten,Big Ten,14,34,DraftKings,25.5,50.5
401767742,2025,3,Central Connecticut,St. Francis (PA),NEC,NEC,31,7,ESPN Bet,-11.5,44.5
401756891,2025,3,Baylor,Samford,Big 12,Southern,42,7,DraftKings,-51.5,65.5
401752838,2025,3,Maryland,Towson,Big Ten,CAA,44,17,ESPN Bet,-28.5,53.5
401752828,2025,3,Nebraska,Houston Christian,Big Ten,Southland,59,7,DraftKings,-48.5,58.5
401752703,2025,3,Temple,Oklahoma,American Athletic,SEC,3,42,DraftKings,23.5,50.5
401752696,2025,3,Alabama,Wisconsin,SEC,Big Ten,38,14,DraftKings,-17.5,45.5
401752839,2025,3,Michigan,Central Michigan,Big Ten,Mid-American,63,3,DraftKings,-27.5,42.5
401762817,2025,3,Kent State,Buffalo,Mid-American,Mid-American,28,31,DraftKings,23.5,48.5
401754619,2025,3,Virginia,William & Mary,ACC,CAA,55,16,DraftKings,-30.5,54.5
401754623,2025,3,Georgia Tech,Clemson,ACC,ACC,24,21,ESPN Bet,2.5,49.5
401767659,2025,3,Long Island University,Sacred Heart,NEC,FCS Independents,21,24,ESPN Bet,-13.5,42.5
401767733,2025,3,Duquesne,Lehigh,NEC,Patriot,21,35,ESPN Bet,7.5,44.5
401752697,2025,3,Auburn,South Alabama,SEC,Sun Belt,31,15,DraftKings,-26.5,56.5
401752702,2025,3,Missouri,Louisiana,SEC,Sun Belt,52,10,DraftKings,-27.5,47.5
401767232,2025,3,Tennessee Tech,Davidson,Big South-OVC,Pioneer,72,14,ESPN Bet,-40.5,65.5
401767627,2025,3,Wagner,Marist,NEC,Pioneer,10,21,ESPN Bet,-7.5,50.5
401767720,2025,3,Georgetown,Lafayette,Patriot,Patriot,37,42,ESPN Bet,-1.5,53.5
401767120,2025,3,South Dakota,Northern Colorado,MVFC,Big Sky,24,17,ESPN Bet,-21.5,50.5
401762818,2025,3,Ball State,New Hampshire,Mid-American,CAA,34,29,DraftKings,-3.0,46.5
401767318,2025,3,Holy Cross,Rhode Island,Patriot,CAA,7,9,ESPN Bet,3.5,46.5
401767150,2025,3,Western Carolina,Elon,Southern,CAA,31,37,ESPN Bet,2.5,59.5
401767173,2025,3,Eastern Illinois,Illinois State,Big South-OVC,MVFC,30,42,ESPN Bet,20.5,50.5
401767098,2025,3,Montana,North Dakota,Big Sky,MVFC,24,23,ESPN Bet,-1.5,54.5
401757168,2025,3,Delaware,UConn,Conference USA,FBS Independents,44,41,DraftKings,8.5,52.5
401767106,2025,3,Montana State,San Diego,Big Sky,Pioneer,41,7,ESPN Bet,-31.0,52.5
401754615,2025,3,Missouri State,SMU,Conference USA,ACC,10,28,DraftKings,29.5,60.5
401767141,2025,3,Campbell,Furman,CAA,Southern,24,28,ESPN Bet,1.5,53.5
401752833,2025,3,Rutgers,Norfolk State,Big Ten,MEAC,60,10,DraftKings,-44.5,56.5
401754638,2025,3,West Virginia,Pittsburgh,Big 12,ACC,31,24,ESPN Bet,6.5,54.5
401752705,2025,3,Tennessee,Georgia,SEC,SEC,41,44,ESPN Bet,3.5,50.5
401752834,2025,3,Michigan State,Youngstown State,Big Ten,MVFC,41,24,DraftKings,-23.5,55.5
401752835,2025,3,Penn State,Villanova,Big Ten,CAA,52,6,DraftKings,-46.5,57.5
401752832,2025,3,Purdue,USC,Big Ten,Big Ten,17,33,DraftKings,20.5,59.5
401762819,2025,3,Toledo,Morgan State,Mid-American,MEAC,60,0,DraftKings,-33.5,54.5
401752938,2025,3,Texas Tech,Oregon State,Big 12,Pac-12,45,14,DraftKings,-24.5,61.5
401767588,2025,3,Bucknell,VMI,Patriot,Southern,35,28,ESPN Bet,-8.5,53.5
401767217,2025,3,North Dakota State,Southeast Missouri State,MVFC,Big South-OVC,41,14,ESPN Bet,-31.5,54.5
401767322,2025,3,Stony Brook,Fordham,CAA,Patriot,41,18,ESPN Bet,-4.0,54.5
401754639,2025,3,North Carolina,Richmond,ACC,Patriot,41,6,ESPN Bet,-24.5,47.5
401752949,2025,3,North Texas,Washington State,American Athletic,Pac-12,59,10,DraftKings,-6.5,57.5
401762467,2025,3,UTSA,Incarnate Word,American Athletic,Southland,48,20,DraftKings,-21.0,62.5
401756892,2025,3,Cincinnati,Northwestern State,Big 12,Southland,70,0,DraftKings,-48.5,55.5
401767090,2025,3,Idaho,Utah Tech,Big Sky,UAC,20,6,ESPN Bet,-16.5,52.5
401767161,2025,3,Charleston Southern,Lindenwood,Big South-OVC,Big South-OVC,28,35,ESPN Bet,2.5,47.5
401756890,2025,3,Arkansas State,Iowa State,Sun Belt,Big 12,16,24,DraftKings,21.0,55.5
401752706,2025,3,Texas,UTEP,SEC,Conference USA,27,10,DraftKings,-39.5,52.5
401754535,2025,3,Miami,South Florida,ACC,American Athletic,49,12,DraftKings,-17.5,56.5
401767225,2025,3,Tennessee State,Alabama A&M,Big South-OVC,SWAC,21,23,ESPN Bet,1.0,55.5
401767060,2025,3,Northern Iowa,Eastern Washington,MVFC,Big Sky,17,14,ESPN Bet,-4.5,54.5
401757258,2025,3,Nevada,Middle Tennessee,Mountain West,Conference USA,13,14,Bovada,-9.0,50.0
401757256,2025,3,Bowling Green,Liberty,Mid-American,Conference USA,23,13,DraftKings,6.0,51.5
401767300,2025,3,West Georgia,East Tennessee State,UAC,Southern,35,31,ESPN Bet,-5.5,52.5
401767190,2025,3,Maine,Stonehill,CAA,NEC,10,13,ESPN Bet,-21.0,51.5
401752701,2025,3,Mississippi State,Alcorn State,SEC,SWAC,63,0,DraftKings,-42.5,56.5
401767388,2025,3,South Carolina State,Bethune-Cookman,MEAC,SWAC,55,41,ESPN Bet,-18.0,47.5
401757235,2025,3,Kennesaw State,Merrimack,Conference USA,FCS Independents,27,13,DraftKings,-17.5,44.5
401767529,2025,3,Chattanooga,Stetson,Southern,Pioneer,63,0,ESPN Bet,-27.5,54.5
401767573,2025,3,Mercer,Wofford,Southern,Southern,22,21,ESPN Bet,-10.5,42.5
401762464,2025,3,Charlotte,Monmouth,American Athletic,CAA,42,35,DraftKings,-3.0,66.5
401761606,2025,3,Marshall,Eastern Kentucky,Sun Belt,UAC,38,7,DraftKings,-14.5,49.5
401757233,2025,3,Florida International,Florida Atlantic,Conference USA,American Athletic,38,28,Bovada,-2.0,56.5
401767159,2025,3,McNeese,Weber State,Southland,Big Sky,41,42,ESPN Bet,3.0,52.5
401767248,2025,3,Austin Peay,Morehead State,UAC,Pioneer,56,7,ESPN Bet,-25.5,49.5
401752829,2025,3,Illinois,Western Michigan,Big Ten,Mid-American,38,0,DraftKings,-27.5,50.5
401767235,2025,3,UT Martin,Southern Illinois,Big South-OVC,MVFC,10,37,ESPN Bet,3.0,52.5
401762466,2025,3,Rice,Prairie View A&M,American Athletic,SWAC,38,17,DraftKings,-29.5,48.5
401752827,2025,3,Ohio State,Ohio,Big Ten,Mid-American,37,9,Bovada,-28.0,49.0
401767458,2025,3,Texas Southern,Lamar,SWAC,Southland,7,31,ESPN Bet,9.5,45.5
401761607,2025,3,Southern Miss,App State,Sun Belt,Sun Belt,38,22,DraftKings,3.0,55.5
401767426,2025,3,SE Louisiana,Mississippi Valley State,Southland,SWAC,56,3,ESPN Bet,-32.5,51.5
401767237,2025,3,Western Illinois,Valparaiso,Big South-OVC,Pioneer,51,30,ESPN Bet,-17.0,49.5
401754536,2025,3,Virginia Tech,Old Dominion,ACC,Sun Belt,26,45,DraftKings,-5.5,50.5
401767181,2025,3,North Carolina A&T,Hampton,CAA,CAA,33,30,ESPN Bet,3.0,48.5
401767202,2025,3,Gardner-Webb,The Citadel,Big South-OVC,Southern,23,13,ESPN Bet,-3.5,54.5
401757234,2025,3,Georgia Southern,Jacksonville State,Sun Belt,Conference USA,41,34,Bovada,-3.0,59.0
401761605,2025,3,Georgia State,Murray State,Sun Belt,MVFC,37,21,DraftKings,-31.5,63.5
401767305,2025,3,Central Arkansas,Tarleton State,UAC,UAC,10,56,ESPN Bet,13.0,56.5
401767544,2025,3,South Dakota State,Drake,MVFC,Pioneer,37,21,ESPN Bet,-34.0,47.5
401783278,2025,3,UAlbany,New Haven,CAA,NEC,17,24,ESPN Bet,-19.5,45.5
401752700,2025,3,Ole Miss,Arkansas,SEC,SEC,41,35,DraftKings,-3.5,60.5
401752698,2025,3,Kentucky,Eastern Michigan,SEC,Mid-American,48,23,DraftKings,-26.5,49.5
401757257,2025,3,Louisiana Tech,New Mexico State,Conference USA,Conference USA,49,14,DraftKings,-10.0,42.5
401752699,2025,3,LSU,Florida,SEC,SEC,20,10,ESPN Bet,-5.5,47.5
401761604,2025,3,Coastal Carolina,East Carolina,Sun Belt,American Athletic,0,38,Bovada,7.0,58.0
401752707,2025,3,Notre Dame,Texas A&M,FBS Independents,SEC,40,41,ESPN Bet,-7.5,48.5
401752830,2025,3,Iowa,Massachusetts,Big Ten,Mid-American,47,7,DraftKings,-35.5,44.5
401752704,2025,3,South Carolina,Vanderbilt,SEC,SEC,7,31,DraftKings,-3.0,48.5
401756894,2025,3,TCU,Abilene Christian,Big 12,UAC,42,21,DraftKings,-42.5,60.5
401754534,2025,3,Tulane,Duke,American Athletic,ACC,34,27,DraftKings,-1.5,52.5
401756895,2025,3,Wyoming,Utah,Mountain West,Big 12,6,31,DraftKings,24.5,47.5
401762465,2025,3,Tulsa,Navy,American Athletic,American Athletic,23,42,DraftKings,14.0,52.5
401767113,2025,3,Southern Utah,Northern Arizona,UAC,Big Sky,49,52,ESPN Bet,3.5,55.5
401762463,2025,3,UAB,Akron,American Athletic,Mid-American,31,28,DraftKings,-12.5,58.5
401767131,2025,3,Sacramento State,Mercyhurst,Big Sky,NEC,49,28,ESPN Bet,-21.5,57.5
401760368,2025,3,Utah State,Air Force,Mountain West,Mountain West,49,30,DraftKings,4.0,51.5
401760369,2025,3,Fresno State,Southern,Mountain West,SWAC,56,7,DraftKings,-37.5,51.5
401754533,2025,3,Stanford,Boston College,ACC,ACC,30,20,Bovada,14.0,44.5
401756889,2025,3,Arizona State,Texas State,Big 12,Sun Belt,34,15,Bovada,-18.5,61.5
401752840,2025,3,California,Minnesota,ACC,Big Ten,27,14,DraftKings,3.0,41.5
401760370,2025,3,Hawai'i,Portland State,Mountain West,Big Sky,23,3,DraftKings,-35.5,54.5
401762468,2025,4,Charlotte,Rice,American Athletic,American Athletic,17,28,ESPN Bet,1.5,41.5
401767679,2025,4,Lafayette,Columbia,Patriot,Ivy,38,14,ESPN Bet,-3.5,54.5
401756900,2025,4,Oklahoma State,Tulsa,Big 12,American Athletic,12,19,ESPN Bet,-10.5,54.5
401752844,2025,4,Rutgers,Iowa,Big Ten,Big Ten,28,38,DraftKings,2.5,46.5
401767726,2025,4,Yale,Holy Cross,Ivy,Patriot,28,10,ESPN Bet,-6.5,44.5
401762469,2025,4,Army,North Texas,American Athletic,American Athletic,38,45,DraftKings,2.5,50.5
401754636,2025,4,TCU,SMU,Big 12,ACC,35,24,DraftKings,-6.5,63.5
401767644,2025,4,Princeton,San Diego,Ivy,Pioneer,35,42,ESPN Bet,-7.5,48.5
401767551,2025,4,Brown,Georgetown,Ivy,Patriot,46,0,ESPN Bet,3.5,57.5
401756901,2025,4,Utah,Texas Tech,Big 12,Big 12,10,34,DraftKings,-3.5,58.5
401752708,2025,4,Memphis,Arkansas,American Athletic,SEC,32,31,DraftKings,7.0,59.5
401754617,2025,4,Virginia Tech,Wofford,ACC,Southern,38,6,Bovada,-35.5,51.5
401752845,2025,4,Wisconsin,Maryland,Big Ten,Big Ten,10,27,DraftKings,-10.5,44.5
401754642,2025,4,Louisville,Bowling Green,ACC,Mid-American,40,17,DraftKings,-26.5,50.5
401762470,2025,4,South Florida,South Carolina State,American Athletic,MEAC,63,14,Bovada,-36.0,56.5
401760376,2025,4,Miami (OH),UNLV,Mid-American,Mountain West,38,41,DraftKings,2.5,49.5
401754537,2025,4,Clemson,Syracuse,ACC,ACC,21,34,DraftKings,-17.5,53.5
401752715,2025,4,Tennessee,UAB,SEC,American Athletic,56,24,DraftKings,-39.5,69.5
401767286,2025,4,Illinois State,North Alabama,MVFC,UAC,38,36,ESPN Bet,-17.0,58.5
401767258,2025,4,Monmouth,Villanova,CAA,CAA,51,33,ESPN Bet,-3.5,65.5
401762822,2025,4,Central Michigan,Wagner,Mid-American,NEC,49,10,Bovada,-29.0,47.0
401767267,2025,4,Dartmouth,New Hampshire,Ivy,CAA,27,20,ESPN Bet,2.0,45.5
401767342,2025,4,St. Francis (PA),Delaware State,NEC,MEAC,10,39,ESPN Bet,7.5,47.5
401767653,2025,4,Stetson,Harvard,Pioneer,Ivy,7,59,ESPN Bet,35.5,56.5
401767672,2025,4,Colgate,Fordham,Patriot,Patriot,44,21,ESPN Bet,-7.0,59.5
401767772,2025,4,Stonehill,Pennsylvania,NEC,Ivy,21,24,ESPN Bet,17.5,49.5
401767541,2025,4,South Dakota,Drake,MVFC,Pioneer,42,21,ESPN Bet,-17.0,46.5
401767589,2025,4,Richmond,VMI,Patriot,Southern,38,14,ESPN Bet,-17.0,42.5
401767613,2025,4,Robert Morris,Dayton,NEC,Pioneer,14,17,ESPN Bet,-2.5,41.5
401767574,2025,4,The Citadel,Mercer,Southern,Southern,0,38,ESPN Bet,2.5,42.5
401767580,2025,4,Western Carolina,Samford,Southern,Southern,50,35,ESPN Bet,-10.5,58.5
401767107,2025,4,Montana State,Mercyhurst,Big Sky,NEC,17,0,ESPN Bet,-29.5,60.5
401767099,2025,4,Montana,Indiana State,Big Sky,MVFC,63,20,ESPN Bet,-21.0,56.5
